longitude,latitude,name,company_name,m2,clouds,readyForService,networks,cdns,country,gross_max_power,ixps,fibres,construction_date,id,certs.EUcoc,certs.Other,certs.UT_cert,certs.BREAAM,certs.LEED,certs.UT_level,OBJECTID,GEOID,RPL_EJI,RPL_SER,RPL_EJI_CBM,EPL_MINRTY,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,RPL_SVM_DOM4,RPL_SVM,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,RPL_EBM_DOM4,EPL_IMPWTR,RPL_EBM_DOM5,RPL_EBM,EPL_ASTHMA,EPL_CANCER,EPL_CHD,EPL_MHLTH,EPL_DIABETES,RPL_HVM,EPL_NEHD,RPL_CBM_DOM1,EPL_BURN,EPL_SMOKE,RPL_CBM_DOM2,EPL_CFLD,EPL_DRGT,EPL_HRCN,EPL_RFLD,EPL_SWND,EPL_TRND,RPL_CBM_DOM3,RPL_CBM,Shape,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag
-122.26820229999998,37.8057543,Oakland (Franklin Street),Cogent Communications Inc.,1579,[],,[],[],USA,,[],[],,10ff4fa4-7a24-4fc0-8c59-de16b7de4874,False,,0,False,False,1.0,72965,06001402900,0.7275,0.9285,0.6351,0.8496,0.8496,0.8345,0.766,0.7134,0.9928,0.8087,0.3519,0.8581,0.8807,0.9597,0.017,0.8808,0.9806,0.9693,0,0.8631,0.539,0.9404,0,0.9571,0.8615,0.0434,0.6391,0,0.8241,0.8446,0.8521,0,0,0.9079,0.5514,0.4779,0.1058,0.0954,0.8112,0.6136,0,0.7208,0.3228,0.3228,0.77,0.2258,0.2095,0.5003,0.4226,0.5925,0,0.4486,0.4486,0,0.7879,0.7804,0.4234,0.8221,0,0,0.0313,0,0.2639,0.3415,Polygon,0,-999,-999
-112.0084379,33.4169724,Phoenix (East University Drive),Cogent Communications Inc.,549,[],,[],[],USA,,[],[],,f7652d58-3db2-4f33-bf9a-441a06b742db,False,,0,False,False,1.0,80407,04013115200,0.9222,0.9773,0.9768,0.874,0.874,0.8851,0.9811,0.8387,0.9082,0.6217,0.909,0.6148,0.9407,0.0156,0.9879,0.0584,0.9183,0.4898,0.5341,0,0.2797,0.8665,0.8922,0.7498,0.9285,0.9248,0.9923,0,0.8598,0.7926,0.9485,0,0,0.9289,0.654,0.4037,0.3328,0.2527,0.548,0.61,0.9727,0.9587,0,0,0.9858,0.8555,0.0224,0.1148,0.9614,0.5352,0.4,0.8627,0.8627,0,0.2207,0.219,0,0.8478,0.1057,0.965,0.4806,0,0.7626,0.8413,Polygon,0,-999,-999
-117.2094642,32.8804474,San Diego (Town Centre Drive),Cogent Communications Inc.,907,[],,[],[],USA,,[],[],,a6806152-a746-4090-8560-e415b943b43a,False,,0,False,False,1.0,8592,06073008339,0.4756,0.5478,0.6354,0.6998,0.6998,0.8171,0.126,0.4877,0.9509,0.899,0.057,0.0308,0.4722,0.0536,0.0352,0.0619,0.3993,0.0112,0,0,0,0.1616,0.5369,0.8789,0.4489,0.0434,0.6548,0,0.7913,0.8446,0,0,0,0.6806,0.5514,0.5549,0.563,0.5312,0.7912,0.5611,0.9133,0.9742,0.4977,0.4977,0.8761,0.2258,0.0145,0.0172,0.9018,0.0193,0.2,0.7282,0.7282,0,0.1365,0.1356,0.5007,0.8871,0.1057,0.9802,0.0845,0,0.8254,0.8148,Polygon,0,-999,-999
-117.1596364,32.7175782,San Diego (B Street),Cogent Communications Inc.,493,[],,[],[],USA,,[],[],,25af49f9-b286-438c-baa1-bb8d4924ac70,False,,0,False,False,1.0,82625,06073005301,0.6842,0.8924,0.4701,0.6759,0.6759,0.6972,0.6384,0.747,0.9759,0.8588,0.6759,0.4504,0.835,0.1883,0.0155,0.6092,0.7937,0.2136,0,0.9595,0.6379,0.7515,0.4547,0.7228,0.8923,0.4976,0.8559,0,0.8041,0.8446,0.902,0,0,0.9154,0.5514,0.2816,0.0235,0.0186,0.8112,0.6136,0,0.7208,0.5144,0.5144,0.8688,0.2258,0.2876,0.2866,0.5899,0.2615,0,0.9178,0.9178,0,0.1465,0.1455,0,0.8871,0.1057,0,0.0845,0,0.1787,0.1345,Polygon,0,-999,-999
-122.29454020000004,47.3116503,Seattle (32nd Avenue),Cogent Communications Inc.,3087,[],,[],[],USA,,[],[],,d00b597e-8487-442b-b163-8f9136974e9c,False,,0,False,False,1.0,60965,53033030407,0.597,0.8127,0.3048,0.7283,0.7283,0.5011,0.7879,0.7408,0.5965,0.3841,0.63,0.5941,0.675,0.1883,0.7284,0.3752,0.9011,0.67,0.7762,0.3697,0.7254,0.7537,0,0.8917,0.9526,0.4976,0.8092,0,0.3966,0.6508,0,0,0,0.4558,0.5517,0.2777,0.5248,0.2244,0,0.6136,0.9752,0.8952,0.5165,0.5165,0.6984,0.5656,0.1869,0.1516,0.6657,0.2501,0,0.6201,0.6201,0,0.7399,0.7327,0,0,0,0,0.002,0,0.0004,0.0029,Polygon,0,-999,-999
-83.85214910317995,42.28989622338795,Demonstration Data Center,Velocity Data Centers,,[],,[],[],USA,,[],[],,3a735b67-ce14-4af3-be3f-39658dcefb1a,False,,0,False,False,1.0,17215,26161455000,0.1892,0.3216,0.1118,0.5526,0.5526,0.3837,0.2895,0.2576,0.2967,0.472,0.3909,0.0968,0.2117,0.3374,0.7945,0.3175,0.5828,0.537,0.9682,0,0.6483,0.3227,0.6949,0.5886,0.3294,0.0434,0.5626,0,0.6199,0,0.8479,0,0,0.6059,0.6273,0.0625,0.6072,0.1843,0,0.3408,0,0.1067,0.8252,0.8252,0.4355,0.4446,0.4256,0.1655,0.2609,0.1142,0,0.4222,0.4222,0,0.7292,0.7221,0,0,0.1015,0.2829,0.869,0,0.2567,0.2708,Polygon,0,-999,-999
-74.04281839999999,40.1295583,TAT-14 North CLS,TAT-14 Cable System,,[],,[],[],USA,,[],[],,545e8c5e-d5ed-4241-8e41-d28ecefa302c,False,,0,False,False,1.0,32669,34025809301,0.3061,0.3255,0.5676,0.119,0.119,0.133,0,0.4877,0.0775,0.3654,0.327,0.3552,0.1322,0.3637,0.754,0.0849,0.4212,0.2234,0,0.443,0.2021,0.0867,0.5463,0,0.4861,0.0434,0.3399,0.985,0,0.8446,0,0,0,0.7724,0.5514,0.7966,0.1669,0.3683,0.8112,0.6136,0,0.7208,0.8863,0.8863,0.6768,0.1087,0.7614,0.1801,0.0446,0.0626,0.2,0.1146,0.1146,0,0.4476,0.444,0.8566,0.1196,0.8441,0.7991,0.865,0,0.9893,0.9621,Polygon,0,-999,-999
-86.65103290000002,34.6950842,Huntsville,DC Blox,,[],1535666400000,[],[],USA,,[],[],,e38e7c06-facb-43b9-8686-f87488af17c9,False,,0,False,False,1.0,67697,01089011100,0.4228,0.6335,0.6521,0.5053,0.5053,0.4142,0.0249,0.5103,0.9858,0.1734,0.024,0.1247,0.2255,0.0925,0.265,0.5965,0.3193,0.0877,0.6233,0.9449,0.9149,0.3017,0.3188,0,0.5311,0.4976,0.4544,0.9533,0.5688,0.5545,0.7647,0,0,0.9721,0.6781,0.2706,0.5681,0.3707,0.4085,0.2975,0.9096,0.9023,0.4408,0.4408,0.8486,0.3565,0.3218,0.3064,0.484,0.5807,0,0.0338,0.0338,0,0.2384,0.2366,0,0.673,0.4085,0.7938,0.8813,0.8014,0.9922,0.9328,Polygon,0,-999,-999
-95.36584340000002,29.7537828,1301 Fannin,Netrality,81000,[],,['Pilot'],[],USA,26000,[],[],,6b1076b5-ac7a-47c0-a982-b813190bac68,False,,0,False,False,1.0,53578,48201100001,0.7517,0.8672,0.9184,0.6498,0.6498,0.3735,0.5833,0.5537,0.9918,0.7464,0.856,0.5059,0.7541,0.0482,0.0097,0.3462,0.6442,0.0467,0,0.976,0.6569,0.5895,0.824,0.7228,0.9419,0.4976,0.9371,0.9235,0.8598,0.7715,0.8968,0,0,0.9885,0.5514,0.1924,0.0235,0.0095,0.7154,0.6136,0,0.6467,0.7343,0.7343,0.9753,0.0419,0.0425,0.0378,0.6762,0.0665,0.2,0.7282,0.7282,0,0.2384,0.2366,0.8566,0.4611,0.8083,0.9057,0.4252,0,0.9879,0.9876,Polygon,0,-999,-999
-90.19717860000004,38.6292617,210 North Tucker,Netrality,39000,[],,['Pilot'],[],USA,20000,[],[],,69796609-652f-4553-92d4-0bed44a7b9f9,False,,0,False,False,1.0,22158,29510125600,0.5464,0.7632,0.4031,0.6665,0.6665,0.4916,0.2568,0.2701,0.9429,0.6246,0.1231,0.4742,0.4279,0.081,0.0289,0.6389,0.4212,0.0658,0,0.9585,0.6371,0.3617,0.805,0.5886,0.9682,0.4976,0.911,0,0.8598,0.7672,0.9731,0.9897,0,0.9944,0.5514,0.7481,0.0032,0.1881,0.8112,0.6136,0.9912,0.9973,0.5016,0.5016,0.9987,0.4446,0.0425,0.0378,0.5557,0.059,0,0.1226,0.1226,0,0.7818,0.7743,0,0.0936,0.2158,0.2942,0.9076,0,0.3451,0.2767,Polygon,0,-999,-999
-90.19523800000002,38.625536,900 Walnut,Netrality,11000,[],,['Pilot'],[],USA,20000,[],[],,9da8b181-a3de-49c4-8df4-0ca3d4fe3fba,False,,0,False,False,1.0,22158,29510125600,0.5464,0.7632,0.4031,0.6665,0.6665,0.4916,0.2568,0.2701,0.9429,0.6246,0.1231,0.4742,0.4279,0.081,0.0289,0.6389,0.4212,0.0658,0,0.9585,0.6371,0.3617,0.805,0.5886,0.9682,0.4976,0.911,0,0.8598,0.7672,0.9731,0.9897,0,0.9944,0.5514,0.7481,0.0032,0.1881,0.8112,0.6136,0.9912,0.9973,0.5016,0.5016,0.9987,0.4446,0.0425,0.0378,0.5557,0.059,0,0.1226,0.1226,0,0.7818,0.7743,0,0.0936,0.2158,0.2942,0.9076,0,0.3451,0.2767,Polygon,0,-999,-999
-87.63326999999998,41.87291099999999,717 South Wells,Netrality,9000,[],,['Pilot'],[],USA,5700,[],[],,d5644012-d11c-4ad8-9e71-3b2eeab8cfbf,False,,0,False,False,1.0,1260,17031839000,0.4841,0.6999,0.6126,0.5713,0.5713,0.4719,0.1775,0.8888,0.9267,0.6429,0.147,0.6189,0.5917,0.1382,0.0315,0.1114,0.4943,0.0221,0,0.7834,0.4742,0.3654,0.8922,0,0.9993,0.4976,0.8231,0,0.8598,0.8446,0.8093,0,0,0.9061,0.5514,0.2824,0.0127,0.0174,0.8112,0.6136,0,0.7208,0.8863,0.8863,0.8858,0.0587,0.0489,0.019,0.2822,0.0268,0,0.4486,0.4486,0,0.8357,0.8279,0,0.1831,0.1057,0.9373,0.7775,0,0.5987,0.7574,Polygon,0,-999,-999
-75.1615688,39.9597186,401 North Broad,Netrality,13000,[],,['Pilot'],[],USA,40000,[],[],,d40a6c43-7a85-4485-9a9d-4ae5dfa3a2c9,False,,0,False,False,1.0,50300,42101037600,0.5036,0.7195,0.4119,0.6687,0.6687,0.4958,0.4202,0.633,0.9018,0.3212,0.4287,0.4408,0.5369,0.149,0.0175,0.6029,0.745,0.1684,0,0.9591,0.6375,0.4997,0.805,0,0.9082,0.4976,0.7637,0,0.8598,0.8446,0,0,0,0.7095,0.5514,0.584,0.0123,0.101,0.8112,0.6136,0,0.7208,0.8644,0.8644,0.785,0.1087,0.037,0.0378,0.2508,0.0748,0,0.2978,0.2978,0,0.3651,0.3621,0,0.302,0.6127,0,0.9627,0,0.5361,0.3682,Polygon,0,-999,-999
-94.5811036,39.1008094,1102 Grand,Netrality,14000,[],,['Pilot'],[],USA,5000,[],[],,c75b5233-d1c1-47be-a315-c25afbaed95f,False,,0,False,False,1.0,22469,29095015702,0.4466,0.6596,0.3437,0.5098,0.5098,0.3078,0,0.0694,0.9779,0.8296,0.8011,0.2708,0.4456,0.015,0.0111,0.2138,0.5499,0.0229,0.4612,0,0.2323,0.2144,0.4757,0.7898,0.942,0.4976,0.8797,0,0.8598,0.7871,0.9668,0,0,0.9325,0.5514,0.4536,0.0071,0.05,0.8112,0.6136,0.9512,0.9893,0.5405,0.5405,0.9744,0.1813,0.0159,0.0102,0.5438,0.011,0,0.3122,0.3122,0,0.8674,0.8593,0,0.3901,0,0,0.942,0,0.284,0.34,Polygon,0,-999,-999
-118.2557059,34.04791520000001,Los Angeles DC 1,Colocation America,,[],,[],[],USA,,[],[],,21ffbc2e-9098-4709-a992-d7f6ebb3ecb7,False,,0,False,False,1.0,80856,06037207712,0.7309,0.9317,0.8142,0.8579,0.8579,0.6045,0.829,0.5945,0.9654,0.6924,0.5543,0.8454,0.8421,0.4966,0.0365,0.6335,0.9471,0.6058,0,0.443,0.2021,0.7829,0.9309,0.8917,0.9424,0.9248,0.9976,0,0.7397,0.8446,0.8902,0,0,0.8955,0.5514,0.4138,0.0031,0.0389,0,0.6136,0,0.2271,0.8116,0.8116,0.9355,0.0697,0.0253,0.026,0.5318,0.0526,0,0.8943,0.8943,0,0.3827,0.3796,0,0.9653,0,0.8605,0.0992,0,0.562,0.7177,Polygon,0,-999,-999
-75.65571840000001,40.5442354,Philadelphia Data Center 1,Colocation America,23200,[],,[],[],USA,,[],[],,4bd2925c-28d6-42dd-b3a1-c45419ad11b8,False,,0,False,False,1.0,51860,42077006205,0.3641,0.5627,0.4853,0.4216,0.4216,0.104,0.0134,0.0949,0.1954,0.0669,0.4641,0.1447,0.0446,0.4633,0.5169,0.3175,0.6363,0.4489,0.6395,0,0.369,0.1005,0.4757,0.8557,0.5093,0.0434,0.6467,0.9738,0.6793,0.7706,0.8193,0,0,0.9815,0.7134,0.3876,0.7815,0.7183,0.5712,0.5183,0,0.5099,0.7226,0.7226,0.9549,0.3285,0.477,0.3064,0.271,0.2501,0,0.5517,0.5517,0,0.3348,0.3318,0,0.1196,0.5386,0.7569,0.9176,0,0.7332,0.7251,Polygon,0,-999,-999
-75.42101109999999,40.1218007,Philadelphia Data Center 2,Colocation America,,[],,[],[],USA,,[],[],,ce330ab0-2f77-4dec-8972-4852c1da3d83,False,,0,False,False,1.0,60865,42091206006,0.683,0.6782,0.828,0.2438,0.2438,0.2297,0.1965,0.0488,0.7026,0.7622,0.0391,0.6104,0.2943,0.9925,0.0451,0.9729,0,0.5173,0,0.8165,0.4996,0.3106,0.6153,0.7858,0.7536,0.4976,0.8703,0.9924,0.8526,0.8183,0,0,0,0.948,0.5514,0.294,0.327,0.1132,0.4923,0.6136,0,0.5185,0.6581,0.6581,0.9077,0.0419,0.995,0.9566,0.005,0.4241,0.4,0.3649,0.3649,0,0.3484,0.3454,0,0.276,0.6127,0.9499,0.9627,0,0.913,0.8535,Polygon,0,-999,-999
-75.37811950000003,40.6749241,Philadelphia Data Center 3,Colocation America,,[],,[],[],USA,,[],[],,bd14931f-d65d-4486-8a81-7a7d0d25f897,False,,0,False,False,1.0,60871,42095017704,0.6504,0.6359,0.7571,0.2322,0.2322,0.1826,0.078,0.5945,0.4351,0.7604,0.0703,0.7877,0.3638,0.9571,0.26,0.6612,0,0.4021,0,0,0,0.2147,0.4757,0.8216,0.6244,0.4976,0.83,0,0.6946,0.7379,0.909,0,0,0.8631,0.5607,0.1237,0.4372,0.0894,0.6437,0.3847,0.9029,0.9376,0.787,0.787,0.9391,0.2758,0.9139,0.67,0.1483,0.437,0.4,0.5664,0.5664,0,0.3348,0.3318,0,0.1196,0.5445,0.7785,0.9253,0,0.7486,0.748,Polygon,0,-999,-999
-74.00833319999998,40.7176643,New York Data Center 1,Colocation America,8248,[],,[],[],USA,,[],[],,06a0842d-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,54493,36061003300,0.211,0.3546,0.3425,0.4002,0.4002,0.0402,0.0176,0.2975,0.7889,0.0582,0.215,0.1109,0.0986,0.1921,0.4026,0.0061,0.4212,0.0432,0,0,0,0.0219,0.6724,0,0.9769,0.4976,0.7412,0,0.8598,0.8446,0,0,0,0.7095,0.5514,0.5864,0.0356,0.1137,0.8112,0.6136,0,0.7208,0.8644,0.8644,0.7784,0.0351,0.3563,0.0346,0.0413,0.0139,0,0.3981,0.3981,0,0.4476,0.444,0.142,0.1423,0.7321,0.5284,0.8308,0,0.7524,0.7258,Polygon,0,-999,-999
-118.25759600000004,34.04734959999999,Los Angeles DC 3,Colocation America,46400,[],,[],[],USA,,[],[],,ae1b0c8f-1326-47c2-b9d6-0d9c6b542ca8,False,,0,False,False,1.0,80856,06037207712,0.7309,0.9317,0.8142,0.8579,0.8579,0.6045,0.829,0.5945,0.9654,0.6924,0.5543,0.8454,0.8421,0.4966,0.0365,0.6335,0.9471,0.6058,0,0.443,0.2021,0.7829,0.9309,0.8917,0.9424,0.9248,0.9976,0,0.7397,0.8446,0.8902,0,0,0.8955,0.5514,0.4138,0.0031,0.0389,0,0.6136,0,0.2271,0.8116,0.8116,0.9355,0.0697,0.0253,0.026,0.5318,0.0526,0,0.8943,0.8943,0,0.3827,0.3796,0,0.9653,0,0.8605,0.0992,0,0.562,0.7177,Polygon,0,-999,-999
-118.2550835,34.0483363,Los Angeles DC 4,Colocation America,,[],,[],[],USA,,[],[],,06cf836b-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,80856,06037207712,0.7309,0.9317,0.8142,0.8579,0.8579,0.6045,0.829,0.5945,0.9654,0.6924,0.5543,0.8454,0.8421,0.4966,0.0365,0.6335,0.9471,0.6058,0,0.443,0.2021,0.7829,0.9309,0.8917,0.9424,0.9248,0.9976,0,0.7397,0.8446,0.8902,0,0,0.8955,0.5514,0.4138,0.0031,0.0389,0,0.6136,0,0.2271,0.8116,0.8116,0.9355,0.0697,0.0253,0.026,0.5318,0.0526,0,0.8943,0.8943,0,0.3827,0.3796,0,0.9653,0,0.8605,0.0992,0,0.562,0.7177,Polygon,0,-999,-999
-74.00211869999998,40.74095729999999,New York Data Center 2,Colocation America,9700,[],,[],[],USA,,[],[],,8e87424b-277b-49f4-8e02-cca17f2bcaf6,False,,0,False,False,1.0,57641,36061008300,0.7278,0.9287,0.6583,0.7448,0.7448,0.5645,0.6911,0.8129,0.9536,0.78,0.4713,0.6148,0.8077,0.7354,0.031,0.7035,0.827,0.746,0,0.5046,0.2494,0.7735,0.7041,0,0.9857,0.4976,0.7568,0,0.8598,0.8446,0,0,0,0.7095,0.5514,0.6613,0.196,0.2683,0.8112,0.6136,0.9909,0.9972,0.8644,0.8644,0.9373,0.1242,0.2323,0.1258,0.2302,0.0838,0,0.3981,0.3981,0,0.4326,0.4291,0,0.1423,0.7321,0,0.8524,0,0.458,0.3836,Polygon,0,-999,-999
-73.81534750000003,41.0882411,New York Data Center 3,Colocation America,4600,[],,[],[],USA,,[],[],,2319cb1d-7877-4ee1-9a09-ae1bcdd267f9,False,,0,False,False,1.0,49692,36119981000,0.8028,0.8297,0.9037,0.8073,0.8073,0.9991,0.8824,0.9987,0.9928,0.6217,0.215,0.4105,0.8476,0.0115,0.0435,0.24,0.7716,0.0489,0,0.992,0.6769,0.7066,0.7854,0,0.8525,0.4976,0.7372,0,0.6829,0.8446,0,0,0,0.6323,0.5514,0.8571,0.2201,0.4888,0.5818,0.6136,0,0.5644,0.8252,0.8252,0.7782,0.8686,0.0064,0.0515,0.9912,0.0707,0.4,0.5251,0.5251,0,0.5131,0.5091,0,0.0279,0.7147,0.8486,0.7922,0,0.7553,0.8142,Polygon,0,-999,-999
-74.12665700000002,40.8299467,New Jersey Data Center 1,Colocation America,,[],,[],[],USA,,[],[],,0700a581-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,49555,34031124402,0.4863,0.7022,0.6691,0.6016,0.6016,0.185,0.2568,0.8936,0.4507,0.5399,0.2758,0.5741,0.4261,0.6376,0.53,0.2886,0.8906,0.779,0,0.3697,0.1668,0.449,0.7041,0,0.9461,0.4976,0.7415,0,0.8598,0.8446,0,0,0,0.7095,0.5514,0.6057,0.1592,0.1976,0.8112,0.6136,0,0.7208,0.8863,0.8863,0.8059,0.0419,0.333,0.1655,0.099,0.1378,0,0.3649,0.3649,0,0.4476,0.444,0.142,0.2012,0.6954,0.7664,0.9171,0,0.8905,0.8604,Polygon,0,-999,-999
-71.57831600000003,42.3132467,Boston Data Center,Colocation America,,[],,[],[],USA,,[],[],,dcf7bef2-a001-4554-bb32-85d2ab8ee28a,False,,0,False,False,1.0,30077,25027741102,0.2737,0.4434,0.4304,0.4731,0.4731,0.1075,0.2435,0.4644,0.1106,0.1991,0.034,0.0968,0.0633,0.2745,0.8111,0.0729,0.7492,0.4266,0,0.7977,0.4856,0.14,0.5463,0,0.4025,0.0434,0.3026,0,0.6409,0.6776,0.7664,0,0,0.8122,0.5514,0.4106,0.6236,0.4431,0.6804,0.4865,0.9451,0.9568,0.4853,0.4853,0.769,0.5055,0.5435,0.138,0.087,0.0887,0,0.7282,0.7282,0,0.4326,0.4291,0,0.2905,0.7973,0.7843,0.2965,0,0.6716,0.7761,Polygon,0,-999,-999
-80.19295149999999,25.7758346,Miami DC,Colocation America,,[],,[],[],USA,,[],[],,fcc47f09-30e6-4501-997e-75aaf7bb32d4,False,,0,False,False,1.0,4715,12086003704,0.3,0.4792,0.5194,0.828,0.828,0.5976,0.6417,0,0.9757,0.9011,0.7539,0.8209,0.77,0.0838,0.042,0.1641,0.8847,0.0666,0,0.5046,0.2494,0.5744,0.3188,0,0.9715,0.0434,0.449,0,0,0.8446,0,0,0,0.3699,0.5514,0.223,0.0664,0.0167,0.8112,0.6136,0,0.7208,0.8863,0.8863,0.3789,0.0587,0.0557,0.0636,0.4965,0.1142,0,0.9467,0.9467,0,0.0053,0.0053,0.564,0.3527,0.9421,0.5788,0.2368,0,0.8727,0.8863,Polygon,0,-999,-999
-87.62993649999999,41.8742235,Chicago Data Center 2,Colocation America,,[],,[],[],USA,,[],[],,5656c35e-6db6-4c14-9c71-b20cf2e2f471,False,,0,False,False,1.0,1260,17031839000,0.4841,0.6999,0.6126,0.5713,0.5713,0.4719,0.1775,0.8888,0.9267,0.6429,0.147,0.6189,0.5917,0.1382,0.0315,0.1114,0.4943,0.0221,0,0.7834,0.4742,0.3654,0.8922,0,0.9993,0.4976,0.8231,0,0.8598,0.8446,0.8093,0,0,0.9061,0.5514,0.2824,0.0127,0.0174,0.8112,0.6136,0,0.7208,0.8863,0.8863,0.8858,0.0587,0.0489,0.019,0.2822,0.0268,0,0.4486,0.4486,0,0.8357,0.8279,0,0.1831,0.1057,0.9373,0.7775,0,0.5987,0.7574,Polygon,0,-999,-999
-87.92352149999999,42.07816100000001,Chicago Data Center 3,Colocation America,,[],,[],[],USA,,[],[],,07095816-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,18060,17031802702,0.4947,0.5736,0.662,0.5703,0.5703,0.152,0.2829,0.2701,0.3628,0.3916,0.0922,0.6645,0.2173,0.9555,0.2906,0.5597,0.8022,0.9099,0,0.837,0.5161,0.4032,0.8653,0,0.8194,0.0434,0.59,0,0.7432,0.7496,0,0,0,0.6168,0.5514,0.5489,0.3188,0.2779,0.7482,0.6136,0,0.6702,0.6727,0.6727,0.6661,0.0195,0.7768,0.481,0.0347,0.4619,0.2,0.3649,0.3649,0,0.8605,0.8524,0,0.3901,0.1057,0.9373,0.8036,0,0.6979,0.8327,Polygon,0,-999,-999
-74.02533019999998,40.761484,New Jersey Data Center 2,Colocation America,,[],,[],[],USA,,[],[],,33fd018c-ce8b-4278-b9b1-d7bb9b0ae45a,False,,0,False,False,1.0,34849,34017017900,0.3129,0.4969,0.5908,0.6426,0.6426,0.0195,0.0612,0.2188,0.9137,0.0921,0.215,0.0968,0.1118,0.0536,0.1095,0.0692,0.46,0.0175,0,0,0,0.022,0.727,0,0.9885,0.4976,0.7644,0.936,0.8598,0.8446,0,0,0,0.9401,0.5514,0.1192,0.01,0.0034,0.8112,0.6136,0.966,0.9918,0.8644,0.8644,0.953,0.0164,0.0425,0.0115,0.0378,0.011,0,0.3981,0.3981,0,0.4476,0.444,0.8566,0.1691,0.988,0.7073,0.9987,0,0.9967,0.9931,Polygon,0,-999,-999
-73.04121950000001,41.5544339,Hartford Data Center,Colocation America,,[],,[],[],USA,,[],[],,ea7847fe-3391-4732-a762-971393c6522b,False,,0,False,False,1.0,81310,09140350101,0.9548,0.8805,0.971,0.8602,0.8602,0.9967,0.9738,0.9955,0.984,0.9362,0.5729,0.9972,0.9951,0.9519,0.0903,0.9991,0.9454,0.9863,0,0.9497,0.6272,0.997,0.7854,0,0.3819,0.0434,0.3978,0,0.8598,0.8446,0,0,0,0.7095,0.5514,0.7956,0.1759,0.3767,0.8112,0.6136,0,0.7208,0.4684,0.4684,0.5963,0.9955,0.3563,0.9945,0.9433,0.9976,0.8,0.8281,0.8281,0,0.529,0.5249,0,0.2905,0.7321,0,0.6549,0,0.4303,0.6438,Polygon,0,-999,-999
-87.61834220000003,41.8536495,Chicago Data Center 1,Colocation America,5400,[],,[],[],USA,,[],[],,0788c152-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,12980,17031330101,0.1239,0.2191,0.3564,0.6184,0.6184,0.0947,0.1073,0.158,0.4945,0.0468,0.5422,0.1815,0.1131,0.695,0.0601,0.0086,0.7876,0.1857,0,0,0,0.0743,0.8778,0,0.9974,0.4976,0.8189,0,0.7977,0,0,0,0,0.3495,0.5514,0.0231,0.02,0.0003,0.8112,0.6136,0,0.7208,0.8863,0.8863,0.5418,0.0133,0.2876,0.0378,0.0234,0.0707,0,0.4486,0.4486,0,0.84,0.8321,0.142,0.1831,0.3201,0.9373,0.9738,0,0.8247,0.9353,Polygon,0,-999,-999
-87.92091649999998,41.854051,Chicago Data Center 4,Colocation America,4400,[],,[],[],USA,,[],[],,069ed67d-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,14178,17043844602,0.6482,0.6326,0.7195,0.3427,0.3427,0.1265,0.0561,0.7765,0.589,0.6163,0.327,0.6893,0.4271,0.9276,0.1662,0.4809,0.4413,0.5219,0,0.837,0.5161,0.4281,0.8778,0,0.9289,0.4976,0.7951,0,0.7209,0.6836,0,0,0,0.5797,0.5514,0.4878,0.3704,0.2692,0.5105,0.6136,0,0.5272,0.7323,0.7323,0.721,0.029,0.9421,0.7571,0.0257,0.6239,0.4,0.4746,0.4746,0,0.8357,0.8279,0,0.2012,0.1057,0.6659,0.8036,0,0.4816,0.6697,Polygon,0,-999,-999
-74.34738349999998,40.52108339999999,"Edison, New Jersey",Steadfast Networks,,[],,[],[],USA,10000,[],[],,070364a6-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,32655,34023001805,0.4513,0.6647,0.5759,0.8316,0.8316,0.0938,0.2764,0.1698,0.757,0.2304,0.3519,0.3552,0.221,0.332,0.6504,0.3245,0.7908,0.5927,0,0,0,0.2353,0.6153,0,0.9372,0.4976,0.71,0.9883,0.8598,0.8446,0.8896,0,0,0.994,0.5514,0.3289,0.3177,0.1259,0.8112,0.6136,0,0.7208,0.7023,0.7023,0.9615,0.0069,0.2209,0.1038,0.0611,0.2165,0,0.2303,0.2303,0,0.4476,0.444,0,0.2012,0.6847,0.7214,0.9767,0,0.8352,0.7438,Polygon,0,-999,-999
